Country Name,Country Code,Series Name,Series Code,2022 [YR2022],,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Forest area (% of land area),AG.LND.FRST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.753253739938216,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Gini index,SI.POV.GINI,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Government Effectiveness: Estimate,GE.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,78.7182422294856,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,67.4839427857799,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Population density (people per sq. km of land area),EN.POP.DNST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,24.8390871854886,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Regulatory Quality: Estimate,RQ.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Rule of Law: Estimate,RL.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Voice and Accountability: Estimate,VA.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.97985317216672,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Coastal protection,EN.CLC.CSTP.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Control of Corruption: Estimate,CC.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Cooling Degree Days,EN.CLC.CDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Forest area (% of land area),AG.LND.FRST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.60618871405684,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Gini index,SI.POV.GINI,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Government Effectiveness: Estimate,GE.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Individuals using the Internet (% of population),IT.NET.USER.ZS,85.1977004501427,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,80.004126345786,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,71.291744157387,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Population density (people per sq. km of land area),EN.POP.DNST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.0057352603808,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Regulatory Quality: Estimate,RQ.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Rule of Law: Estimate,RL.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD),TEC,Voice and Accountability: Estimate,VA.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.72638466579125,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Coastal protection,EN.CLC.CSTP.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Control of Corruption: Estimate,CC.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Cooling Degree Days,EN.CLC.CDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Forest area (% of land area),AG.LND.FRST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.54026719491378,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Gini index,SI.POV.GINI,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Government Effectiveness: Estimate,GE.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Individuals using the Internet (% of population),IT.NET.USER.ZS,88.8507673474198,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.8090043248599,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,90.82641355105,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,32.5791139240506,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,81.5719781388978,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Regulatory Quality: Estimate,RQ.EST,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
